review_id,course,professor,year,rating,review_text,project_heavy,exam_heavy,homework_heavy,time_consuming,self_learning_required,harsh_grading,disorganized_course,fair_but_strict,evidence_snippet,label_rationale
CMSC422_062,CMSC422,Marine Carpuat,2025,3,"Tough course. Slides were not very helpful. Homeworks were pretty interesting but I didn't really feel like they were very helpful when it came to exams. What made the biggest difference to me was doing all of the reading for each topic. The week before the final, I watched every single lecture video and did every single reading and got a 90. I don't know if it was just me, but I found it really hard to pay attention during in person lecture.",,,,,,,,,,
CMSC424_099,CMSC424,Herve Franceschi,2025,4,"It's a very chill class with him and he teaches fairly well. However, a third of the content that was on quizes or exams were based on straight memorization like do you remember the library that allows you to do this. Also, the wording on the last quiz, homework, and exam was a bit confusing and very stubborn in terms of accepting a different interpretation of his vague questions. Other than those 2 complaints it's a chill class.",,,,,,,,,,
CMSC430_058,CMSC430,David Van Horn,2025,5,"If you're going to take CMSC430, take it with DVH! He is super knowledgeable and it's clear his sole goal of the class it to make sure everybody learns something. He welcomes questions and engagement during class, and really turns lecture into what the class makes it. The notes are extensive and helpful, and assignments are weekly, but short. There are 2 exams, which are 24-hour take-home projects. They don't actually take 24 hours, and you can probably get full points if you just pay attention in lecture and do the assignments. The final was a final project that was also pretty manageable. Course staff was responsive to questions on Piazza as well. Highly recommend DVH. He's understanding, kind, and good at explaining things. In my opinion, the way DVH lectured made this class even easier than the compilers unit in CMSC330.",,,,,,,,,,
CMSC433_041,CMSC433,Anwar Mamat,2026,4,"This class might be the most useless class I have taken at UMD. The class isn't that bad, and the projects were fine. He added a final exam worth 25% (which wasn't too difficult). My only complaint is honestly with myself, as I feel like I wasted my time on this class. He gave 1% EC because 90% of the students completed the course eval, which was a nice thing. He took attendance at least once a week on average on GradeScope (worth 5% of your overall grade), so be aware. He does record lectures, so that's a plus. Just look at his website for 433 online and see if you could benefit from learning the material. In my opinion, it is the most useless class (but well, that just might be me, so...). Otherthan that, if you put the effort, it should be decently easy to get an A. Not like a free A class, but very fair to do well.",,,,,,,,,,
CMSC451_084,CMSC451,David Mount,2025,5,"Awesome lecturer, very fair exams, very nice guy. I sent him an email about something and then went to office hours two weeks later and as soon as I walked in he somehow knew my name and remembered I had emailed(we had never spoken before). Broke down complex topics very simply. We did have 5 quizzes instead of homeworks(shout out to Spring 2025 for using AI on the HW), but one dropped and he gave pretty big hints as to exactly what would be on there. He also offered to let us submit HWs for feedback if we got a different solution than the answer key which I didn't end up using but probably should have. In my opinion it made studying for the final easier because I had already been studying manageable chunks every three weeks. Highly recommend this course - it was super interesting, albeit challenging but definitely a super valuable part of my experience.",,,,,,,,,,
CMSC460_003,CMSC460,Stefan Doboszczak,2022,5,"Professor Doboszczak is a great professor. As an engineering major I have taken just a few math courses throughout my degree.... and Stefan is definitely one of the best I've had. He doesn't just go over the most basic example in lecture and give you the hardest problems to solve for homework. He gives a great balance of examples and theoretical explanations and gives challenging but solvable homework problems. He gives great practice exams and plenty of additional resources to learn the material. The only downside is that he doesn't release answer keys to the practice exams. So you should work on them well before the exam so you can get assistance from him or the TA's if you're stuck. The course, though being titled computational methods, has a lot of cool information regarding the IEEE floating point standard, how computers store numbers, and how to figure out how accurate your answer can be on a given machine (single precision vs double precision). The second half of the course I found to be more challenging as it is the more theoretical mathematical concepts you see on the course description (interpolation, quadrature, differentiation, etc). I was weary to take this class after being required to take so many math courses -- but I actually enjoyed every lecture I watched because of Stefans teaching. I would 100% recommend this course to anyone that has the option to take it.",,,,,,,,,,
CMSC470_015,CMSC470,Rachel Rudinger,2023,2,"Professor Rudinger seems like a nice person; when you talk to her, she seems genuine and caring. Her slides were super informative and her lectures were fairly interesting, too. However, the lectures didn't actually add much to the content on the slides that was relevant for exams. If you're so interested in NLP that you'd like to acquire some fun-fact trivia knowledge that won't be tested, feel free to attend her lectures. Otherwise, just read the slides she posts after each class. The biggest issue with Rudinger is her responsiveness. The organization of the class is genuinely horrible. We were meant to have 4 projects this semester, and we ended up having only two. The third was made optional/bonus, as it was released during the final week of the semester with 4 days to complete, and the fourth was scrapped entirely. She rarely (if ever) replies to emails, and the Piazza for this class is the slowest I've had for any CS class at the university thus far. The final is worth 45% of your grade, which is frankly absurd. Almost the entire class's content is better taught in CMSC 472 instead; take that class and you'll come out far more knowledgeable about both NLP and general ML than you will by taking 470.",,,,,,,,,,
INST326_078,INST326,Matthew Patrick,2025,5,This guy was great haha some people need to get over themselves. Yeah he takes forever to respond to emails and some of the TAs suck. But I just went to his live discussions and we would go over everything I wanted. He was super nice and very helpful. Find the better TAs too for office hours - its pretty obvious after going a few times. It's a decently easy class if you stay on top of things and I feel like I learned a ton. Will definitely be recommending Prof. Patrick to others.,,,,,,,,,,
INST327_042,INST327,Iskander Lou,2025,1,"A really easy class, but not an understanding instructor and definitely not passionate about what he teaches. For the final project my group had all parts of the final graded as a 100%, but we did not submit it the way he wanted and he failed our project anyways. Any attempt to discuss our misunderstanding was met with a cold and rude email. Basically told us to stop talking to him and had us email advising instead. Overall really unprofessional and does not care about his students outside of his paycheck.",,,,,,,,,,
INST414_021,INST414,Phuong Nguyen-Le,2025,1,"She teaches INST 414, at least for Spring 2025. By far the worst professor I had at INFO Sci Dept. Attendance are worth 40% of the grade so if you miss weeks of classes your grades will hit the rock bottom in matter of no time. I do not like how the class is structured cause the class is mostly self-learning. Class only meets twice a week, in each of the classes she makes students to complete worksheets on their on or with partners rather than actually giving lectures. I do not understand why the attendance is mandatory when students can get their worksheets done while being in their home. Also, she is a super harsh grader and have no mercy at all. Another thing is that she doesn't respond to any grade inquiries until the end of the semesters, which makes it hard for students to know if they going to pass the class or not before the withdrawal period. I do not recommend anyone to take this professor cause she is just gonna drain your GPA.",,,,,,,,,,
INST447_010,INST447,Giovanni Luca Ciampaglia,2023,1,"This class was pretty bad. The professor is very nice, but the way the material is taught is not easy to understand at all. We were taught one thing in class but the programming assignments and labs were way harder and sometimes made zero sense. I didn't think this class would be bad at all, I had a lot of hope but it's stressed me a lot this semester, by far my most stressful class.",,,,,,,,,,
MATH140_527,MATH140,Kendall Williams,2026,4,"Great professor if you really want to understand the subject. Teaches a lot from the chalkboard, but he does record and post all his lectures, so there's a lot of flexibility there. Quiz questions were straight from the problem bank and exams were difficult, but not more than you'd expect for a math course like this. Only complaint is the TA's weren't always up to date on the methods and if you don't pay close attention, it's very easy to lose Dr. Williams in his lectures. Overall, good professor to take for this Calculus 1 though.",,,,,,,,,,
