review_id,course,professor,year,rating,review_text,project_heavy,exam_heavy,homework_heavy,time_consuming,self_learning_required,harsh_grading,disorganized_course,fair_but_strict,evidence_snippet,label_rationale
STAT400_485,STAT400,Hatice Sahinoglu,2025,3,"Hatice seems very nice and sweet. She brought us chocolate once. The grade cutoff allowed me to have an A with 90%. But the final being 40% and all tests being 92% is kinda crazy. Also unfortunately I was always extremely bored and lecture was usually really hard to follow along. I did well by taking notes on the textbook sections based on what she decided to teach in lecture (she posts notes online too). To prepare for tests, just do all of the old exams since they're structured similarly.",0,1,0,0,0,0,0,0,final being 40%,"Tests dominate the grade, with the final alone worth 40%."
STAT401_072,STAT401,Mestiyage Gunatilleka,2025,4,"As a stats newbie, I loved STAT401 with Danul! His class is super organized, covering hypothesis tests, ANOVA, linear regression, and more at a perfect pace. Danul's notes are crystal clear, and he's a chill grader who gives homework extensions and cares about your success. Some tricky concepts could use clearer explanations, but stats is tough, so I get it. If you're at UMD, take his class! Pro tip: bring snacks to office hours. Danul's a snack king and he will be extremely grateful. Highly recommend!",0,0,0,0,0,0,0,1,stats is tough,"The course is challenging but organized, paced well, and graded leniently."
CMSC131_406,CMSC131,Ilchul Yoon,2025,1,"This class was a genuine disaster. None of the study material ever matched the content on the tests or quizzes. Yoon is a nice person I guess but you can hardly ever understand him and he really does not teach well. For people new to CMSC he tends to not explain many of the terms he is talking about. He quickly moves through units without any time for students to grasp concepts. You can get a B or A but it is genuinely very difficult and requires a LOT of time. If you get a bad grade in his class please do not think you are bad at CMSC, he's just a bad starter professor for CMSC.",0,1,0,1,0,0,1,0,requires a LOT of time,"Tests mismatch study materials, and success requires substantial time."
CMSC132_457,CMSC132,Pedram Sadeghian,2025,3,Pros: Records lectures (each and every lecture and lab/disscussion was recorded and posted on time with clear audio and no issues!) Is self aware enough to adjust difficulty. (First 2 exams had low averages - like 60s - so he made the 3rd exam easier and gave open note quizzes that we did outside of class. I believe he also towards the end made projects weigh more which was appreciated. Gives 2 minute breaks in the middle of lectures. Is active on piazza and gives clarifications Explains concepts mostly clearly and draws things out which is helpful. Gives exams details on piazza as hints which do help on exams. Curves? This is kind of a pro and a con because he doesn’t curve anything (not even exams) and instead moves the grade cutoffs at the end of the semester. This is a good way of doing it but unfortunately he only moved them by 1 point so while many were grateful some were a bit frustrated as the exam averages were pretty low this semester. Cons: Hard exams due to lack of practice material (old exams are useless since he changed the curriculum). Also the instructions can at times be confusing and he limits what you can use (like what data structures and loops etc) which doesn’t work well with the instructions. I do think he did a better job with this on the final but for the first 3 exams it was an issue. Discussions/labs are basically mini lectures instead of actual practice. The topics form lab do show up on exams but usually only in short answer. His voice is slightly monotone which can be hard for some people. TLDR: He’s a decent prof and if you put in the effort you won’t fail but taking Elias or maybe Nora might be better.,0,1,0,1,0,1,1,0,Hard exams due to lack of practice material,"Exams were hard with low averages, limited practice, confusing instructions, and almost no curve."
CMSC216_455,CMSC216,Larry Herman,2025,2,"honestly this class was pretty hard in the sense that i swear not being able to use computers or phones in class made it impossible to follow along with the code he taught us. on top of that lectures were so hard to follow because it was so slow and monotone other than the slight jokes he made. his worksheets were completion which was helpful but they were random so you had to attend every lecture and discussion or else youd get a zero not to mention you literally can not email him at all or he gets so upset, everything gotta be at his office hours or for absenses you have to fill out a form so its kind of difficult to communicate but he was funny and to be fair his tests werent too hard to pass, and his project guidelines were extremely thourough (for them being 10 pages long minimum id expect them to be) as long as you go to every single lecture since he doesnt post his stuff other than very vague slideshows anywhere",0,0,0,1,0,0,0,0,go to every single lecture,Random attendance worksheets and unavailable materials require constant attendance.
CMSC250_482,CMSC250,Maksym Morawski,2025,4,"Not a bad professor overall. Biggest con is that his lectures tend to be very disorganized. Other than that, his exams are fair and his grade breakdown is reasonable (40% homework, 10% discussion, 50% exams). His exams also contain more or less what he covers in lecture, so as long as you look at his notes or go to lecture you will be fine for the exams (the first exam did have a question that he didn't cover in class, but he later went back and curved it). Final was just a bunch of old problems that people didn't do well on in past midterms, which was a grade boost. One thing to note is that if you really do care about learning discrete math, I wouldn't take Max. His proofs are disorganized and lack structure, so if you'd like to learn how to write formal proofs I would stay away.",0,0,0,0,0,0,1,1,lectures tend to be very disorganized,"Lectures and proofs are disorganized, but exams and grading are fair."
CMSC320_153,CMSC320,Fardina Alam,2024,5,"Fardina is super nice! Her lecture style is clicking through a 200-slide slide deck every single class, but her slides are very good and extremely in-depth on the subjects she covers. I took her over the summer so I don't know if this is standard, but she doesn't teach much of the coding required by the class and instead leaves that to her assignments. However, her assignments are very detailed and she's very responsive on Piazza/email, so it's honestly not too much of a problem. If you start early on the project and study for quizzes/exams this class should be a breeze, 10/10 would take again.",0,0,0,0,1,0,0,0,doesn't teach much of the coding required,Required coding is largely left for students to learn through assignments.
CMSC330_254,CMSC330,Cliff Bakalian,2025,4,"Only complaint is that he tends to mumble sometimes, so I would recommend sitting near the front so you can hear everything he says. Solid lecturer. Makes the topics about as engaging as they can be.",0,0,0,0,0,0,0,0,,No clear workload signal.
CMSC335_025,CMSC335,Nelson Padua-Perez,2024,1,"Not the best teacher,he gave sample papers for exam 1 and asked major coding question(near 70 points) from other exam.Just goes through code examples,very hard to understand his teaching plus not very funny jokes during class.",0,1,0,0,0,0,1,0,major coding question...from other exam,The exam included a major mismatched question and teaching was difficult to follow.
CMSC351_302,CMSC351,Justin Wyss-Gallifent,2024,5,"Justin provides ample resources for learning the material and excels at teaching during lectures. Even if you are taking him at 8 a.m., attend the lecture because his walkthroughs are incredibly beneficial for understanding the content. His notes are great, but listening in person gives you a complete understanding. The homework assignments aren't too crazy. You must be really prepared for each exam since the class is mainly weighted in this category, leaving little room for error. There is partial credit, but expect it to be minimal. The homework assignments and weekly online quizzes do not account for much of your grade. Thankfully, there are always sample midterms provided for practice. Overall, you should be in good hands.",0,1,0,0,0,1,0,0,class is mainly weighted in this category,Exams dominate the grade and offer minimal partial credit.
