review_id,course,professor,year,rating,review_text,project_heavy,exam_heavy,homework_heavy,time_consuming,self_learning_required,harsh_grading,disorganized_course,fair_but_strict,evidence_snippet,label_rationale
CMSC250_464,CMSC250,Fawzi Emad,2025,5,Player Tip: always expect a quiz in discussion.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No clear workload signal.
CMSC320_133,CMSC320,Mohammad Nayeem Teli,2024,1,"Teli is SO boring in lecture. Not engaging at all, just reads off the lecture slides which are 50+ slides long yet only half or less is actual material. NO ORGANIZATION IN THIS CLASS WHATSOEVER. Like there are no folders to organize anything... idk why it's really not that hard. There is hardly any communication. THE PROFESSOR AND THE TAs DON'T CHECK PIAZZA. Took this course Spring 2024 and All THE TAs SUCK. They never show up to their office hours on time or cancel or delay their hours on the few days before a project is due (so you basically can't get in touch with anyone in person OR online over Piazza.) Information on ELMS and class website contradict each other. Overall so unorganized, unhelpful, and a waste of time. With that being said, if you self-teach or memorize things for exams, you'd be fine. But there are way better CS electives out there so I don't recommend this class, at least with Teli if you can help it.",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"With that being said, if you self-teach or memorize things for exams, you'd be fine.",Outside self-study is required and the course is disorganized or unclear.
CMSC330_213,CMSC330,Anwar Mamat,2024,4,"Solid professor, really enjoyed CMSC 330 with him. He's also pretty funny lol. He gives you a lot of material to work from and excellent advice. Clicker quizzes are good, it helps with understanding material in real time.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,He gives you a lot of material to work from and excellent advice.,The course requires substantial time.
CMSC335_017,CMSC335,Nelson Padua-Perez,2024,5,"Nelson is simply incredible. He is very chill, kind, and funny, all while being a great instructor. His exams (very fair), projects, and lectures are the best!",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"His exams (very fair), projects, and lectures are the best!",Exams or quizzes are demanding.
CMSC351_306,CMSC351,Justin Wyss-Gallifent,2024,5,"Justin is an awesome professor! No matter how complex the topic is, he ALWAYS explains and breaks it down so well that you are guaranteed to fully understand it by the time lecture is over. On top of that, the notes he writes and publishes for each class are SUPER helpful – they’re really easy to follow (color coded, simple diagrams) and they have literally everything you need to know for homework and exams. Some of the homework questions were a bit difficult, but for exams he publishes practices that really help you gauge how prepared you are for the real exam. If you really want to understand the material, take Justin!",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Some of the homework questions were a bit difficult, but for exams he publishes practices that really help you gauge",Exams or quizzes are demanding and homework or labs are demanding.
CMSC411_048,CMSC411,Bahar Asgari,2022,5,"One of the best professors I have had at UMD. As other reviewers mentioned, she is very responsive on Piazza. She is also very lenient with the deadlines. Her exams and projects are fair and as long as you study her slides you will be fine. She genuinely wants her students to do well and I am glad that I took this course with her. Would 100% recommend her!",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Her exams and projects are fair and as long as you study her slides you will be fine.,Projects are intensive.
CMSC412_023,CMSC412,Peter Keleher,2025,3,"My review won't be as critical as the other one for this semester, but I share a lot of the sentiments about Pete and the class. Pete himself admitted that his info about this topic in general is out of date one class, and his generally subpar lecturing style (very monotone) leads to a lot of confusion and difficulty understanding content. We follow an online (free) textbook which goes into more detail, but a lot of the content on the exams is either difficult to find in the textbook or just something he put on a couple slides. The exams themselves aren't difficult given you scour the slides and your notes. All the problems on the exam are either short form questions about certain topics or definitions, or questions you've seen before on homeworks. The projects are on the more difficult side compared to other 4XX classes, and set up similar to 417 where they're tangentially related to what we're currently learning about in class, but most of the work is figuring out how to implement the features within the existing GeekOS system. I personally really enjoyed these projects, they were interesting and fun to work with. The difference though between this class and 417 though, is that the project specs are rather useless. They don't really help much with understanding what you're doing at all to be honest, and its hard to get a grasp of the scope of each project purely from the spec sheets. It's not impossible, but there's a noticeable difference that leads to a worse experience. However, the issues with projects is all offset by the TA Leo. For every project, he provided a video and slides that allowed us to work our way through each project step by step. He gave us good tips and ideas during OH, and basically led the project part of the course.",1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"The projects are on the more difficult side compared to other 4XX classes, and set up similar to 417 where","Projects are intensive, exams or quizzes are demanding, homework or labs are demanding, the course requires substantial time and outside self-study is required."
CMSC414_022,CMSC414,Michelle Mazurek,2019,2,She is not a good lecturer. Pros: Class cover a lot of interesting topics Material is genuinely interesting for the most part Cons: She is a very boring an ineffective lecturer She is a harsh grader Exams are tough Projects are tough Bad at communicating/grading I would avoid taking class with her. I recommend taking Dave Levin if you can,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Pros: Class cover a lot of interesting topics Material is genuinely interesting for the most part Cons: She is a,"Projects are intensive, exams or quizzes are demanding and grading is harsh or unforgiving."
CMSC420_146,CMSC420,Justin Wyss-Gallifent,2024,4,"Regarding the quality of the teaching, 100% recommend Justin. You can’t go wrong. However, if you want an easier 420 class, marsh might be the option. Justin’s class is overall harder, regarding homeworks and projects. Exams aren’t too bad. In fact, spring 2024, he offered an online final, which kind of helped a lot of students, including me.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Justin’s class is overall harder, regarding homeworks and projects.","Projects are intensive, exams or quizzes are demanding and homework or labs are demanding."
CMSC421_015,CMSC421,James Reggia,2021,2,"Spring 21 - Online - Doesn't record his lectures, has really vague slides and the exams are fixed for a certain time which makes it really hard if you're not staying in the US.",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,"Doesn't record his lectures, has really vague slides and the exams are fixed for a certain time which makes it",Exams or quizzes are demanding and the course is disorganized or unclear.
