review_id,course,professor,year,rating,review_text,project_heavy,exam_heavy,homework_heavy,time_consuming,self_learning_required,harsh_grading,disorganized_course,fair_but_strict,evidence_snippet,label_rationale
CHEM241_178,CHEM241,Jeffery Davis,2024,5,"The class itself is honestly really slow. He spends way too much time going over really basic concepts in way too much detail, but if you have trouble understanding the basics, then it may be helpful. But because it's so slow, it's also really easy. An 80 is an A- while 90+ is an A, so the cutoffs are really generous. He never records, but he does post all his notes, so you can honestly teach yourself the content even if you don't show up. There are also 4 exams (3 midterms + 1 final), but he drops your lowest exam, so if you do well on the first three, you don't even have to take the final. The averages on the exams tend to be 60-70, but keep in mind there is a 10% curve built in the class, so it's really not that hard to do well. Davis himself is also so sweet and truly cares about his students. In my opinion, if you want the content more in-depth, take a different professor because respectfully, Davis is so slow with his teaching. If you just want to get the class over with and chill, then take Davis.",0,1,0,0,1,0,0,0,"He never records, but he does post all his notes, so you can honestly teach yourself the content even","Clear evidence supports exam heavy, self learning required."
CHEM271_148,CHEM271,James Rainbolt,2023,4,"I’m seeing a lot of negative reviews for Rainbolt but I’m going to give the most honest review as concise as possible -to address the “throwing chair” and “shut up” comments made by other students, he only did that a total of like 3 times and it was to get the class’s attention at the beginning of class. No doubt it was strange but it was only bc the entire class would not let him begin lecture. -He is a great lecturer, and encourages students to ask questions. Though sometimes if you ask a question that he just answered, he does come off as condescending when answering it. -He is no doubt and strange guy with an interesting demeanor, but it honestly made the class more engaging. -He often let us out early, and additionally would drop jokes and humor the class (to the best of his ability) -He had 2 exams + final and yes the second exam and final was hard. He didn’t give us too many practice problems to help us study, which is main reasoning for the loss of one star. Personally, I was able to do decent on both exams just based off of the modules he gave us, but more problems would’ve definitely been appreciated bc I went into those exams concerned af. We have weekly quizzes and homework modules which helped bring up people’s grades. He also curved the class at the end. Overall, if there’s another option, take them. But don’t feel as if you got the worse teacher with Rainbolt.",0,1,0,0,0,0,0,0,"-He often let us out early, and additionally would drop jokes and humor the class (to the best of",Clear evidence supports exam heavy.
MATH241_445,MATH241,Manoussos Grillakis,2025,1,- horrible lecturer - theory heavy lectures - doesn't explain what he's teaching - exams look completely different than lectures - very disorganized - discussion sections are helpful as long as your TA is good - use the textbook to study/teach yourself - exams aren't too difficult - watch Justin's videos - take this course with someone else,0,1,1,1,1,0,1,0,- horrible lecturer - theory heavy lectures - doesn't explain what he's teaching - exams look completely different than,"Clear evidence supports exam heavy, homework heavy, time consuming, self learning required, disorganized course."
MATH246_280,MATH246,Antoine Mellet,2024,4,"Overall, he's a good professor that explains the subject extremely well. Lectures are key and almost unskippable. There's no lecture slides or anything as he uses a blackboard. He posts decent practice problems and good practice tests before the midterms and finals. Matlabs are quite confusing as he doesn't go over them in class. Make sure you get some classmate's contacts or join the groupme for matlab. Work on going quickly as it's easy to run out of time on a test. Discussions and TA's are extremely helpful. The final was somewhat tough as most people didn't have enough time to finish.",0,1,0,0,0,0,1,0,The final was somewhat tough as most people didn't have enough time to finish.,"Clear evidence supports exam heavy, disorganized course."
MATH401_019,MATH401,Raluca Rosca,2021,2,"She just reads off the textbook. What she covers in 3 lectures I usually covered in 30 minutes. Stopped going to the lecture after the first week. The class is easy though, which is nice.",0,0,0,0,0,0,0,0,No clear workload signal.,No clear workload signal.
PHYS260_102,PHYS260,Rajarshi Roy,2024,4,"Raj is very passionate about every subject he teaches- often going into depth for the history behind every theory. Lectures were a bit hard for me to go to since most of it consists of the history of a subject and then redundant examples of ""what would happen if"" instead of problems on the board. I feel that the examples on the board that are like the quizzes or exams would be much more helpful than just the theories. But the first 2 exams were open note and he is a good teacher overall.",0,1,0,0,0,0,0,0,Lectures were a bit hard for me to go to since most of it consists of the history of,Clear evidence supports exam heavy.
STAT100_139,STAT100,Matthew Griffin,2024,2,"Griffin is an OKAY professor. Please, all these positive reviews made me take this man not knowing what actually was to come even though I’m succeeding in his class this man does NOT play with attendance. You’re literally FORCED to attend each lecture section or a zero is your portion. He assigns assignments EACH class, I don’t know what scarred him to be so annoying with attendance, literally. There’s no grace at all. His class is just so annoying from the MyLab assignment and then the coding assignments it’s just such a tedious class for a 100 level. Try a different professor if possible.",1,0,1,0,0,0,0,0,His class is just so annoying from the MyLab assignment and then the coding assignments it’s just such a,"Clear evidence supports project heavy, homework heavy."
BSCI160_496,BSCI160,Magdalene Ngeve,2024,2,I wish I could say nicer things about Dr. Ngeve and this class because after going to office hours she seems like she could be a nice person outside of lecture she also gives a lot of extra credit which you should take advantage of. Her exams are extremely long and difficult (about 50 questions free response and multiple choice) and for a 100 level intro class honestly unnecessary the class average is usually below a 60%. While there are only 5 homework's it is impossible to get a 100% on them and graders are harsh. She reads directly off of the slides while lecturing and each class is very content heavy with no review. This being said study and do the work and you will honestly be okay her syllabus says that you will need 3hrs of studying for each 1hr of lecture and this is true but it is not impossible to do well.,0,1,1,1,0,0,0,0,Her exams are extremely long and difficult (about 50 questions free response and multiple choice) and for a 100,"Clear evidence supports exam heavy, homework heavy, time consuming."
BSCI170_218,BSCI170,Nicholas Fletcher,2025,5,"Dr. Fletcher is great! He's super nice and gives really great examples/analogies to make things make more sense. Overall, the course is pretty straight forward, it's mainly just memorizing things. The exams are also super easy as long as you go to class/watch the recordings and study a little. Would recommend.",0,0,0,0,0,0,0,0,No clear workload signal.,No clear workload signal.
BSCI201_025,BSCI201,Justicia Opoku-Edusei,2020,3,"Opoku is an okay professor. The class itself isn't that bad, but her exams can be really tricky. The multiple-choice, which is 1/3 of the exams, is tricky as you have to pay attention to the wording. However, if you take notes on what she writes, you should do okay on the exam. Also, there are bonus points embedded within her exam. On a different note, her handwriting is terrible, so it is hard to read. Also, she talks extremely fast and has an accent, so it's difficult to understand what she is saying.",0,1,0,0,0,0,0,0,"The class itself isn't that bad, but her exams can be really tricky.",Clear evidence supports exam heavy.
BSCI207_119,BSCI207,Nicholas Fletcher,2022,3,"Fletcher's a good professor but I personally don't really like his class. He goes really into depth with everything, but a lot of the time its just way too much talking. My lectures were only 50 minutes long but they are packeddd with information and its kind of overwhelming. It's very very useful to have cheat sheets for the exams because it's usually a lot of material. Its easy to do well in this class as long as you are prepared for each exam. The homeworks and GAE's are all graded for completion and you have a lot of opportunities to bring your grade up with the online quizzes. He gives you 3 attempts for the concept quizzes after every lecture, but just one for the GAE quizzes before the GAE to make sure you watched the GAE lecture and material beforehand. He also drops the lowest exam, quiz, and homework. He's a really nice, engaging, and easy-going lecturer, but this class just wasn't for me. I do recommend him though.",0,0,1,0,0,0,0,0,The homeworks and GAE's are all graded for completion and you have a lot of opportunities to bring your,Clear evidence supports homework heavy.
BSCI222_170,BSCI222,Kimberly Paczolt,2024,5,"Disclaimer: I took BSCI222 over the summer, which means that my exams were open-note and the course itself was paced much, much faster. I realize that means that if I had taken Dr. Paczolt’s class during the Fall or Spring, I might have had a radically different experience. Personally, I found Dr. Paczolt’s recorded lectures to be pretty informative, but very, very slow—I put her on 1.5x to focus, and I had to get through an hour and half of lecture material almost everyday. There’s a lot of content and assignments in a short period of time, and I struggled a little to keep up, especially since a lot of it was graded for accuracy. The exams are difficult, to be honest, but if you watch her lectures and write down everything she says, you’re golden. Discussions were fine—the exam review was helpful because we broke down practice problems. I didn’t go to OH because I was working full time, but from her live lectures, I think she came off as friendly and personable. She was always already to answer questions. Overall, I enjoyed her class and I think it was structured pretty well.",0,1,1,0,0,0,0,0,"The exams are difficult, to be honest, but if you watch her lectures and write down everything she says,","Clear evidence supports exam heavy, homework heavy."
BSCI223_002,BSCI223,Richard Stewart,2007,4,Not a very engaging lecturer although he really knows his stuff. He is much more help when you go to his office hours. Sit up closer because he doesn't ever seem to be very loud even when he is miked.,0,0,0,0,0,0,0,0,No clear workload signal.,No clear workload signal.
BSCI410_026,BSCI410,Stephen Mount,2019,2,"Stephen Mount is a mediocre *at-best* professor. While clearly brilliant with regards to his knowledge of genetics and biology as a whole, his poor public speaking/course design abilities severely damage his ability to teach. Content is disorganized; there is not clear architecture to what students are expected to learn and lectures take frequent roundabout tangents that are seemingly unrelated to course material. Ambiguous about grading --> literally does not communicate how he will assign grades. Gave a vague comment about how he matches exam grades to fit a certain standard deviation, but said he assigns letter grades based off how he ""feels the class did as a whole"". Doesn't have office hours and frequently ignores raised hands. Overall, the class is not too difficult, but teaching seems to be far outside of the abilities Stephen Mount has been given as a scientist.",0,0,0,0,0,0,1,0,Content is disorganized; there is not clear architecture to what students are expected to learn and lectures take frequent,Clear evidence supports disorganized course.
CHEM131_444,CHEM131,Amanda Schech,2025,4,"She is a great teacher, makes students feel welcome, and is always willing to help. Something that I didn't like was how her midterms were harder than concepts taught during lectures. Those practice exams are a simple reflection of what will show up in your exams. I also didn't like that she made the final regrade window open for a few hours, which hindered most students from checking their exams and looking for potential errors. Other than that, I would recommend her, but be ready to put time into this class.",0,0,0,0,0,0,0,0,No clear workload signal.,No clear workload signal.
CHEM231_343,CHEM231,Sonia Hirschauer,2025,2,"I HATE HER. Ever since she has been investigated, she has turned into a mean and rude lady. She may seem nice during lecture, but when you go to her office hours, she is rude af. I had made an one on one appointment with her because I couldn't figure out a topic no matter how much I studied it, so I thought that if I asked for more help she would do her job... WRONG. She pretty much called me dumb and how the topic I was confused on was common sense (acid and bases). I literally left her office in tears... She hates dumb people, so if you feel like you have a ""dumb"" question, don't even ask because no matter what you ask she will be rude. I regret taking her with every ounce in my body. I took her because the reviews were good but I was misled. You could blame the chemistry department, but she is also to blame because I feel as if she doesn't give us the necessary tools to pass. She tells you to practice the PP sets because it will help us prepare for the exam, also WRONG. No matter how much I knew the the sets, it wasn't enough for the exam. Unless you are naturally gifted in chemistry don't bother taking her. And you know whats crazy... DIXON'S CLASS was doing better than all the chemistry classes. Take Dixon because she actually cares for you and wants you to learn chemistry and pass her exams. On top of that, dixon gives up to 12 points of extra credit while hirshauer gives us 2-3 maybe. Her homeworks might be easy but they don't help you prepare. Don't be misled like I was.",0,0,0,0,0,0,1,0,She pretty much called me dumb and how the topic I was confused on was common sense (acid and,Clear evidence supports disorganized course.
CHEM241_177,CHEM241,Jeffery Davis,2024,4,"I'm going to be honest, I was misled. His reviews were so great, and coming off of a A in orgo I I figured this class would be a good time, and while I did enjoy his class and did well regardless, I found his lectures to be repetitive. He doesn't really cover the type of questions you will see on an exam, but his exams are really easy if you put in the work. I just did not like this class as I was used to orgo I with Dr.Hirschauer, who is a brilliant teacher and explained everything so clearly, so I was not prepared to self-study for orgo II. STILL TAKE HIM OVER ANY OTHER PROFESSOR THE MAN IS SO WHOLESOME AND HE IS A BLESSING. (there is also a godly curve (80% for an A-)!",0,0,0,0,0,0,0,0,No clear workload signal.,No clear workload signal.
CHEM271_147,CHEM271,James Rainbolt,2023,1,"Man is so bad. Not a great lecturer and relies on his ""modules"" to teach mostly which have a decent amount of mistakes in them. They're pretty useful but he lacks comprehensive material before exams so I'd just redo the entirety of his modules before them. His prelecture videos are much better than his actual lectures, so I wonder why he doesn't just lecture like a normal professor instead of doing his flipped classroom experiment where he teaches like it's a high school class where he just hands you a worksheet to do. I'm not a bad student for reference, I have a 4.0 and got an A in stocker for orgo 1 and an A in MS for orgo 2, but I struggled more in this class than I did in either organic chemistries so that that as you will. I've never received below a 92 in chemistry before this class and my exam grades were 85, 77, and a 80 for the final. If you're wondering why I had an A with these exam grades it's because he gave a fat 8% curve at the end of the year which meant that I was comfortably sitting at an A. Exams are ridiculous and don't correlate to the level of depth he went into in class. During the final exam viewing I swear there were about 5 girls crying after seeing their grades. I felt a little bad for them, but not too much because I'm a dick. You have to keep in mind however that these people passed both organics before this class, and I've never seen someone cry over a chemistry grade before this, so again, take this as you will. 4/10 professor, I've seen worse teachers in high school, but this is my worst academic experience so far at umd. Upside is that I didn't work nearly as hard in this class as compared to organic because no matter how bad the professor is, the material for gen chem 2 is still braindead easy",0,1,0,0,0,0,0,0,"I've never received below a 92 in chemistry before this class and my exam grades were 85, 77, and",Clear evidence supports exam heavy.
MATH241_444,MATH241,Manoussos Grillakis,2025,5,This professor has VERY EASY tests and homework. I learned the material completely asynchronously with Khan Academy and had no issues. You do not have to show up to class for the entirety of the first month so it is good for people who are self motivated.,0,0,0,0,1,0,0,0,I learned the material completely asynchronously with Khan Academy and had no issues.,Clear evidence supports self learning required.
MATH246_279,MATH246,Antoine Mellet,2024,5,"Great lecturer, gives lots of examples for every topic so you know how to solve the problems. The Matlabs were kind of long and annoying but graded very leniently. Quizzes every week are super easy and a free 10% of your grade. The exams were fair, and instead of weighing all three equally, he makes the one you do the worst on worth 10% and the other two worth 20%. The final was a little difficult, with more focus on weird integrations than the actual differential equatiom solving techniques, but nothing too crazy. If you have the choice to take MATH 246 with Mellet, take it! Highly recommend.",0,1,0,0,0,0,0,0,Quizzes every week are super easy and a free 10% of your grade.,Clear evidence supports exam heavy.
MATH401_018,MATH401,Justin Wyss-Gallifent,2021,5,"Amazing!! you could literally not know any linear algebra and get a B or better in this class. He gives you all the information that you need to know. Super nice guy, chill.",0,0,0,0,0,0,0,0,No clear workload signal.,No clear workload signal.
PHYS260_101,PHYS260,David Buehrle,2024,3,"hes mid, boring lectures and hard asf tests. he curves like crazy tho, so you can still get a good grade ig u can learn something in his class",0,1,0,0,0,0,0,0,"hes mid, boring lectures and hard asf tests.",Clear evidence supports exam heavy.
