review_id,course,professor,year,rating,review_text,project_heavy,exam_heavy,homework_heavy,time_consuming,self_learning_required,harsh_grading,disorganized_course,fair_but_strict,evidence_snippet,label_rationale
MATH401_043,MATH401,Matthias Wellershoff,2022,5,"solid professor. it was his first time teaching the class and I thought he was pretty good. he has very clear guidelines, gives ample time for homeworks (which aren't too difficult), and the exams are pretty straight forward and predictable. also doesn't require attendance and records all lectures and posts notes",,,,,,,,,,
MATH410_051,MATH410,Denny Gulick,2022,5,"Although MATH410 is believed as a tough course for Math majors, I had really good time in the class. Prof. Gulick is very sweet and friendly. He makes all the things straightforward and tries his best to make everyone to understand. Reply to email super quick and always be willing to help. The old exams are useful, my suggestion is to do all the old ones before your exam. And remember all the important ideas in his notes. The notes are fantastic! I really appreciate his work. After his class, I gained my confidence back and enjoyed the beauty of Math.",,,,,,,,,,
PHYS121_026,PHYS121,Edward Redish,2007,2,"He's not the best teacher I've ever had-very confusing, not very clear, and his approach to teaching is very different from other physics courses. BUT, he does try to make the material interesting with interactive lectures. He requires a lot of independent work; I learned more from doing homeworks and talking to other students, rather than listening to him.",,,,,,,,,,
PHYS260_123,PHYS260,Michelle Girvan,2024,5,"It honestly baffles me that Girvan’s reviews are so low. She’s one of the rare professors that genuinely cares about students’ understanding the subject, and she goes out of her way to make sure we feel heard. She’ll ask for feedback on her teaching during class, provide a ton of practice problems, and tell us what to study for midterms. Every time I’ve had a question after a lecture, she’d answer it even if she had to stay after class to do so. The lectures are really organized, and Girvan teaches with enough energy to keep you awake and engaged. The main gripe I see on here seems to be that the exams are too hard. While they’re definitely tough, they’re very fair, and she also gives you every tool you need to do well on them. That, and it’s good prep for finals, which often have harder problems than normal. If you take Girvan, you’re probably going to get a better grade in this class, plain and simple.",,,,,,,,,,
PHYS270_010,PHYS270,Konstantinos Papadopoulos,2010,3,"Not going to lie, most lectures were pretty boring. He posts all his powerpoints online so obviously it is very difficult to find the motivation to go to class. However, he would include questions on his exams that were solely taught in class and not on the powerpoints. His review sessions would usually include a problem or two that would be on the exam and the review documents he posted on his website were very similar to some of the exam problems. Average exam scores were very low, however, there were huge curves for all all of them including the final. Overall, not bad at all for engineering-physics.",,,,,,,,,,
STAT100_160,STAT100,Archana Khurana,2024,5,Khurana explains things well and is really nice! Lectures are well-paced. Homework is well explained and mimics the lecture content. Exams are super similar to practice exams.,,,,,,,,,,
STAT410_038,STAT410,Terence Long,2022,5,"not organized at all, no online notes or recordings, but exams were very fair. the averages were all pretty high. there were like only 5 or 6 homeworks and they were all from the textbook. and then the grade cutoffs were pretty generous too. 90 was an A.",,,,,,,,,,
BSCI160_517,BSCI160,Bill Fagan,2024,1,"Do not listen to his positive reviews. He is a subpar lecturer and not even a 2-page cheat sheet will save you from his needlessly difficult exams. The homeworks were tedious and confusing. Would not recommend taking BSCI160 if you were looking for an easy lab gen ed, especially with Fagan. He is like a human screensaver, always there but never doing much. The TAs were a lot more helpful and understanding than he was.",,,,,,,,,,
BSCI170_239,BSCI170,Michael Keller,2025,5,"Definitely the easiest science class I’ve ever taken. Didn’t take AP bio in high school and only had to spend 3 hours per exam writing down each term that was necessary to memorize. Exams are extremely straight forward as long as you memorize the definition of the terms he gives on the study guide you’re guaranteed an A. Final was a little bit more conceptual so u had to understand everything a little bit more but he only gave us information on exam 3 and up for it. Also he gives 20 extra credit points for showing up to class. Overall really lectures were kinda boring but he gives u the major points you need to know on a pdf anyways, midterms were extremely easy, homework’s and quizzes were free points, final was a little harder, but overall an easy A.",,,,,,,,,,
BSCI171_007,BSCI171,Swarna Mohan,2021,1,"The absolute worst professor at the University of Maryland. Completely unhelpful and way too much of a workload for a single credit. I would not recommend this professor and I only hope that she is fired soon, so that other students will not have to endure her pathetic teaching style and this horrible class experience.",,,,,,,,,,
BSCI201_046,BSCI201,Nelson Bennett,2023,5,I prefer him over Lombardi. He goes at a steady pace and will tell you what will be on the exam. I know a lot of people really like Lombardi's way of teaching but she can definitely rush whereas Bennet does not have that problem.,,,,,,,,,,
BSCI207_142,BSCI207,Nicholas Fletcher,2023,5,"Dr. Fletcher is amazing. A good person, fair grades (lowest midterm is dropped!), extra credit, and reasonable workload are all things you get with him. Additionally, he encourages questions, is good at explaining topics, and is very welcoming. For the workload, he assigns a short concept check after every lecture, the classes with the group activity have some prep material involved, and there are usually 2-3 homework assignments per midterm, but that's it. For studying, Dr. Fletcher posts an exam guide before every exam that includes some practice exam questions that might even appear on the actual exam. He also allows you to write notes on your equation sheet to use as a reference on the exams. Thank you so much Dr. Fletcher for allowing the reference sheet because there is just so much content covered in BSCI207, I wouldn't even know where to begin studying for it. The exams themselves aren't that hard and they accurately reflect the lecture and GAE material, but there's just a lot of material you have to remember. He also records his lectures which is extremely convenient for note-taking considering the amount of content in this course. The only real downside I can think of is that the final exam is worth more than 1/3 of the final grade, so you really have to study for it. Even then, having this downside is more than worth everything else Dr. Fletcher has to offer.",,,,,,,,,,
BSCI222_192,BSCI222,Claudia Silva Aldana,2024,3,"I would not recommend taking this course with Dr. Silva. She is a very kind person, but when it comes to teaching... The harder topics were difficult to understand with how she would explain them. I would say that the discussion mainly saved my grade as there are exam reviews you can attend. If you do end up taking genetics with Dr. Silva I would very much focus on the practice exams and the homework questions as a lot of the time she took questions straight from both to put on the exams.",,,,,,,,,,
BSCI223_022,BSCI223,Erin Tran,2021,5,"Dr.Tran is an amazing and kind professor. I will admit that the lab assignments were pretty annoying. Dr.Tran's exams are very fair, as long as you attend the lectures and review the material you will succeed on her exams. She also gives extra credit.",,,,,,,,,,
BSCI330_097,BSCI330,Kenneth Frauwirth,2023,5,My favorite professor ever! So understanding and really knowledgable about the course. He tries to make the class as interesting as possible even though it sometimes might get a little boring. The exams are fair and he reuses a lot of questions.,,,,,,,,,,
