review_id,course,professor,year,rating,review_text,project_heavy,exam_heavy,homework_heavy,time_consuming,self_learning_required,harsh_grading,disorganized_course,fair_but_strict,evidence_snippet,label_rationale
BSCI330_167,BSCI330,Kenneth Frauwirth,2026,5,"The final is cumulative but only has multiple choice, fill-in-the-blank, and short answer questions. Frauwirth is a really nice guy, but his lectures are extremely monotone, and if you get the 2pm lecture right after lunch you’ll fight to keep your eyes open. He does Tophat questions for attendance purposes in lecture. He grades pretty uniquely that he has a set denominator in which he divides your total score by in order to obtain your final grade. This essentially means that if you do all the tophat questions, all of the quizzes, and any other extra credit activities, you get like 15 or 20 points of raw extra credit cushion points, so your ELMS score is usually lower than your actual grade. For exams, try to find someone who’s taken the class before. That will save you. We ended up running very late behind schedule in our classes, and we didn’t get to the last 8 lecture slideshows. I think part of this is because he spends the first 10 minutes of every 50-minute lecture reiterating the same points he talked about all semester (emails for missed Tophat questions, talking about the fact that he doesn’t round up, etc). The majority of the questions on the final exam were from the most recent unit. I honestly don’t know how you’d study for it except know every detail about the things presented from the 3rd exam to the final, and remember your basics of the other 3 units (like which type of mRNA does what, Km/Vmax, principles of regulation, etc). He loves to ask really detailed questions, unfortunately, but the lab grade cushions your exam scores. I heard they are separating the lecture from the lab next semester, so I’m sure he’s gonna have to curve the class after that change takes effect. Really nice guy, but quite monotone. Very accommodating though. I ended with an A.",,,,,,,,,,
BSCI353_043,BSCI353,Chan Lin,2025,3,"I have very mixed feelings about this class because the content is really interesting, but the way these upper-level neuro classes are taught is honestly brutal. The worksheets feel kind of pointless and they are never really in sync with what we are learning in class, so you end up needing to know extra information for the tests, since of course all of that is fair game. The slides she gives out only scratch the surface of the material, and you really have to write down everything she explains in class if you want to do well. She does reuse old quiz questions from the ELMS weekly quizzes on the exams, so definitely review those and the worksheets really well before each test. The exams themselves are insanely hard. You need to know every tiny detail AND the big picture, and then apply it. The multiple choice questions are super tricky and sometimes ask about small things that were said once in class. I am a straight-A student and I still struggled in this class because the tests are just that annoying and difficult. If you are not a neuro major, I would not recommend taking this class. If you are a neuro major and you have to take it, make sure you truly understand what is going on for every single slide and concept. The TAs are not very helpful, so your best resources are the textbook and the professor himself. Overall, the class is really hard because of the exams, but the professor is a nice, normal guy who genuinely wants people to do well.",,,,,,,,,,
BSCI410_119,BSCI410,Louisa Wu,2026,5,"The content and the exams can seem a bit intimidating in BSCI410 at first, but Dr. Wu is extremely kind and provides a lot of opportunities to do well (from dropping an exam to providing extra credit opportunities) The exams are open note but that doesn't mean they are easy, so I recommend not solely relying on your notes!",,,,,,,,,,
CHEM131_536,CHEM131,Samuel Lascio,2026,1,"he's a really nice person and does really want to help, but genuinely is a very physics based teacher, and will teach as so. it makes it super difficult to learn chemistry, as it seems he wants you to know chem on a deeper level than you're capable of learning in the period of time you have for class. this class legit made me realize that i didnt want to be a chem major and i changed majors mid year. if you spend all your time studying and legit dedicate yourself all week to this class you'd do fine, but other teachers for 131 were definitely better.",,,,,,,,,,
CHEM132_086,CHEM132,Christiana Guest,2025,3,"If you're considering taking this class, it's probably because its a required class for your major in which case you'll be stuck taking it in either case. So, I'm not going to tell you whether or not to take this class, I'm just gonna tell you what to expect. This lab definetely isn't easy, but it also isn't the hardest class. There are tons of office hours to choose from, so find a good TA to ask questions to and you'll be fine. Your experience in lab def depends on your TA (shoutout to Ireen--she's the best!), but again if you dont understand something in lab just ask your friends or go to office hours. You are going to have to take prelab quizes which are honestly pretty hard (her panopto videos can be helpful for these, but they can be long and hard to understand) as well as post lab quizes which I found less hard (but it is true that you take them three weeks after the lab). The post labs can at times take a really long time, but usually aren't too difficult. There are a few oppurtunities for extra credit, and our year she dropped the lowest quiz grade and lowest lab grade. Moral of the story is it's going to be a challenge but you've got this!",,,,,,,,,,
CHEM135_444,CHEM135,Andrei Vedernikov,2026,4,"Honestly he was a pretty bad lecturer (mumbled a lot and went very quickly) but all slides are posted to Canvas and follows the textbook (which is extremely helpful in my opinion if you choose to use it, it's filled with videos and examples scattered throughout). As far as exams go, he posts one or two practice midterms/finals before-hand for each one that's is essentially the same as the real exam (slightly different). But as long as you prepare using these practice exams and fully understand those concepts, there is no reason you shouldn't do just fine in this class.",,,,,,,,,,
CHEM136_012,CHEM136,Natalia White,2024,3,never saw her because it was a TA led lab. but the TA was really helpful and knowledgeable for lab reports. Lab reports took a while which were annoying. The TA Mya let us out early almost every time. We started the lab fast and she gave really good directions and therefore most of the time finished an hour or so early which was really nice.,,,,,,,,,,
CHEM231_434,CHEM231,Sonia Hirschauer,2026,4,"Dr. H is an amazing professor! She’s so organized, approachable, and willing to help. Her lecture guides are so helpful; I’d upload them to my iPad and follow along during lecture so I wouldn’t have to worry about writing everything down. She also recorded lectures this semester, which was super helpful because I would re-watch every lecture and wouldn’t stress if I missed something important she said during the actual lecture. She also posts practice problem sets that she makes, along with answer keys and video explanations of certain problems. I don’t think I would have done so well without these! She is also so friendly during office hours; even after I asked the same question multiple times, she’d explain the answer to me in different ways until I understood. Definitely take advantage of her office hours and do the practice problems because this is a very hard course. I studied for hours daily and still had a lot of questions, but Dr. H was so supportive and acknowledged my hard work! You can tell that she really cares about her students because she tells us that! Her exams were difficult but fair for the most part. The only complaint I have is that she did not post her old exams, but given the rigor of her practice problem sets, I’m not sure how much more mock exams would have even helped. I’d take more courses with her if I could!",,,,,,,,,,
CHEM232_076,CHEM232,Monique Koppel,2025,2,I have never hated a lab more; half the time things didn't work. But she curved my 80 to an A-,,,,,,,,,,
CHEM241_267,CHEM241,Jeffery Davis,2026,4,Nice professor but I wish he has homework or worksheets for completion to give a better buffer for exams.,,,,,,,,,,
