review_id,course,professor,year,rating,review_text,project_heavy,exam_heavy,homework_heavy,time_consuming,self_learning_required,harsh_grading,disorganized_course,fair_but_strict,evidence_snippet,label_rationale
CMSC330_267,CMSC330,Anwar Mamat,2025,3,"The class honestly isn't too difficult content wise. Ocaml coding can be a slightly annoying (especially with lexer, parser, interpreter) and the rust rules may be difficult to understand at first but in the grand scheme of the course, nothing is that hard to pick up. I know many people say Anwar is an entertaining lecturer, but I went to almost every class and struggled to pay attention in every single one. Luckily he started giving out attendance extra credit but as far as what he actually taught, it was awfully boring for me and I found myself doing homework for other classes. I basically taught myself all of the content while studying for the exam or doing the projects. You could honestly chose either Cliff or Anwar for this course but it seems like Anwar was more lenient, especially with his extra credit.",0,0,0,1,1,0,0,0,I basically taught myself all of the content,The review says the student taught themselves while studying and doing projects.
CMSC330_253,CMSC330,Anwar Mamat,2025,3,"Anwar is nice, but I really hate his style of teaching since it’s so disengaging. Literally on the first day of class, bro just opened up Emacs and started coding random stuff, and he doesn’t reference his slides at all—or barely does. It’s so hard to take notes or follow along with what he’s saying when he just codes for 1 hour and 15 minutes straight. Towards the end of February, I started skipping lecture since he unnecessarily went way too in-depth into the concepts and didn’t teach them in the way they actually show up on the quizzes and exams. This class is nice though because the projects make up a big portion of your grade, and the exams aren’t worth that much. I literally failed the first two exams and did well on the final, and I’m ending with an A- (that’s telling you how easy it is to do well in this class if you lock in on projects). Quizzes are each only 2% of your grade, but they add up so try to do well on them. You just need to study 2–3 days in advance and do the practice, and you’ll be fine. The TAs are way more involved in this course compared to other CS classes, but some of them clearly don’t know anything about the concepts. Also, some are super unhelpful on Piazza, not directly answering questions but posting a link to something else because they're too lazy to answer LMAO. But luckily my discussion TA was super smart, so he was very helpful. Overall, this class won’t be too bad, but try to study in advance and get ahead if you can to make it easier on yourself.",1,0,0,1,1,0,1,0,projects make up a big portion,"Projects are central to the grade, and the review describes self-learning and unclear lectures."
CMSC330_242,CMSC330,Anwar Mamat,2025,4,"Dr. Mamat is a great professor. He genuinely cares about his students and wants them to succeed, and he wants to cultivate a classroom environment where students feel comfortable and willing to ask questions. He is very good at tying complex concepts into real-life examples to make them more understandable. His exams were fair, and preparation for them helped me to understand the concepts better. However, I am not the biggest fan of Dr. Mamat's lecture style, I wish he would follow notes/slides a bit more strictly, as sometimes the concepts are a little difficult to follow when taking notes due to lack of clear structure. I also wish he would relate his lectures to the projects a little more, or at least be clearer with which aspects of the content would be on the projects. Many times it felt like I was learning the most from the projects, which isn't necessarily a bad thing, but still I wish that I was a little more prepared going into the projects. Still, he records all his lectures so if you ever feel lost you can go back and watch the recording. His class was tough but if you put in the work you will be fine. My breakdown of his exams/projects: Exam 1: hardest exam, average was a 67 Exam 2: harder content, but written to be easier than exam 1, average was a 78 Projects 1-2 weren't too bad. Projects 3 and 4 start to get more difficult. Project 5 was definitely the hardest. Project 6 was a breeze (intro to Rust). Project 7 TBD.",1,1,0,1,0,0,1,1,Project 5 was definitely the hardest,"Projects and exams are challenging, but the review says the class is fair with effort."
CMSC330_269,CMSC330,Anwar Mamat,2025,2,"This class is probably the worst out of all the lower level CS classes in its current state being ran by Mamat and Cliff. It is ran very unprofessionally and poorly. Dr. Mamat, despite being a funny guy, was a horrible lecturer. He would complain that less people came to class but his lectures were genuinely so hard to follow. He posts lecture videos though which you can rewatch and there are Cliff's notes, so you can still do a decent amount of learning on your own. The previous exam solutions had a lot of errors which never got fixed, and you needed to check on piazza to see if someone had clarified the solutions were wrong for a specific question, which was annoying. It was also annoying when we randomly started doing rust with 2 weeks left to go in the semester, and the specifications for the final exam were ""anything mentioned in any lecture/discussion/quiz/project up until the last day of class."" Overall it's definitely not impossible to do well in this class, it's just ran very poorly which makes it frustrating at times.",0,1,0,1,1,0,1,0,learning on your own,"The review describes poor organization, self-learning, and broad final exam expectations."
CMSC330_262,CMSC330,Cliff Bakalian,2025,2,"To be honest, I did NOT like Cliff as a professor whatsoever. First lecture was good, then it went downhill from there. All Cliff does is yap his mind away and it is very hard to pay attention in lectures because he has a very monotone voice and very boring slides. At some point, I stopped going to lecture, and even if I did, I would NOT pay attention. By the middle/end of the semester, there were only 50 kids in the lecture hall. His slides are alright, but tbh, Anwar's material helped me learn the material better. Looking back, the concepts in 330 are not bad whatsoever, just that Ocaml is so annoying to write. He has quizzes that were aight (first one was atrocious, avg was a 9/20). His exams were also pretty straightword, not many curveballs other than putting brainrot on questions that made the question so much harder to understand and solve. PROJECTS 3-5 ARE BAD, START EARLY. For these projects, he made them longer/harder because of cheating in previous semesters. Tbh, I might recommend anwar over cliff but it really doesnt matter.",1,0,0,1,0,0,0,0,"PROJECTS 3-5 ARE BAD, START EARLY","Projects are described as longer and harder, requiring early work."
CMSC330_259,CMSC330,Cliff Bakalian,2025,4,"Good teacher overall. He's a boring lecturer imo but you can easily just not go to class because his pdf notes are very well-constructed and cover everything you need. OCaml is tough, and projects 3-5 are the hardest I've had in college so far. Thankfully, only 10-20% of each exam is OCaml coding because 330 is really just a ""intro to compilers"" course and the theoretical/non-coding topics are pretty easy. Rust is fine. Choosing between him and Anwar doesn't matter. They share exams, projects, quizzes, and the course website, so just pick the better time.",1,0,0,1,0,0,0,0,projects 3-5 are the hardest,Projects are described as the hardest college projects so far.
CMSC330_234,CMSC330,Cliff Bakalian,2025,3,"sometimes i called him clifford baka Pros: Class overall is not as bad as the horror stories suggest Projects were interesting He's funny Exams were fair Cons: It was kinda funny how no one paid attention in lecture, he's not terrible but he's very monotone and it does get hard to pay attention Some of the projects were BRUTAL but looking back kinda straightforward, def go to office hours if you can snag a TA they are helpful Overall, you'll be fine, go to office hours",1,0,0,1,0,0,0,1,Some of the projects were BRUTAL,"Projects are difficult, but the review says exams were fair and students will be fine."
CMSC351_361,CMSC351,Clyde Kruskal,2026,1,"As the last review says, this is also my first time writing a review (that says enough already). This is by far the most disorganized, poorly structured, and poorly taught class I have ever taken by far. If you've walked by Kruskal's office in Iribe, that about says enough. Now for some perhaps, a structure where you learn from poorly recorded videos and irrelevant in-person lectures is just a blast, where you don't know midterm and final topics until 5 days before the exams. Comparing this to taking CMSC330 simultaneously, this is a complete 180, where that class has plenty of practice material, notes and lecture recordings available, etc. You have nothing to study for on exams, expect practically needing to memorize all the relevant recorded lectures, as well as having a chance at a problem or two appearing from a previous exam a few years back. Note that all you are provided for study material, is a previous exam, and irrelevant practice questions that exist to get you to think critically, and that's about it. Even then, 1/3 of the questions you will be faced, are ""thinking"" problems that have little relevance to anything you've learned. Quizzes are due the morning of the in person lecture, and often aren't announced or posted until the evening of the day before, so god forbid you're studying or doing work for another class, you have no choice but to focus on that first. In terms of the TAs, it's almost as if they tried to find the most fitting ones, in correspondence to what the professor is like. The TAs (like the professor himself) never reply to emails, or if you get lucky, one will reply in a week, asking questions in Piazza is also useless, I really don't even know why this class had one. They took forever to grade things, even simple multiple choice quizzes, not to mention not getting your exam feedback returned until the next exam comes around. As for the professor, he is more likely than not on tenure, concerns have been voiced regarding his teaching millions of times, and nothing has been done. You will not even get a GLANCE at what your grade is in the class, til grades are due (note that your final and other quizzes are still not graded, that's why I said a glance). You will spend your whole semester biting your nails and ripping your hair out, not knowing what the cutoff will be like, how you're doing in the class, and what curveball will be thrown at you next. If that isn't enough, grades were due on Dec. 23, and get ready for this...ITS THE NEXT YEAR and there is still no grade in Testudo. It's important to add, that Kruskal grades on a curve, so when you see the class averaging 50 on exams, I wouldn't think too much of it, as I'll provide the cutoffs below. I don't understand how this could be the best way to go about grading for this class. Why not create manageable problems, curriculum, exams, etc. and grade on a more normal scale, perhaps adjusting cutoffs, like all the other CS classes do? Note that as far as I understand it, as long as you land within the standard deviation on exams, given your quiz and homework grades are good enough, you will pass. I certainly have a lot more on my mind that I've gathered throughout the semester, but for the reader's purposes I will end it off on some tips and class information. Tips: -Memorize those lecture recordings like there's no tomorrow. This is practically a self-learning course, and this is about 99% of your learning resources. -Do the Homeworks yourself! Only once finished check with your friend or ChatGPT. Exams will consist of one or two reworded homework problems. -In-person lectures are mostly a waste of time, unless you're genuinely curious about the irrelevant information provided to you, so use that time to study instead. -Your best practice material will be a previous year's exam and your homeworks, and those consist of 50 to 66% of the exam -For the ""thinking"" problems, try to get some practice online or from Leetcode, based on what the ""thinking"" problem is like from the previous exam -Only rely on all of the above if you were not able to get a spot in Justin's class, but I would do everything in my ability to go back and take his class instead. Before I provide grading metrics, I want to summarize that this is a counter-intuitive, self-learning course, with an elderly hard of hearing professor, who doesn't plan on changing or modifying the structure of his course whatsoever. I am by any means not a morning person, but I do consider myself to be organized, so if sacrificing those early hours of sleep and not losing my ability to sleep is available (along with receiving a better education), choose Justin, and do everything in your power to do so. Last but not least, even with the tips provided above, you will still often encounter problems on exams that are nothing like what you studied for, and it's not uncommon to encounter a topic which lacks fundamental resources to even know what to expect from it. Either start meditating or choose a faith, because that's all that can protect your mental state here. https://www.cs.umd.edu/classconcern Cutoffs for THIS semester: -A+: 85.0 - 100, A: 75.0 - 84.99, A-: 70.0 - 74.99, B+: 65.0 - 69.99, B: 60.0 - 64.99, B-: 55.0 - 59.9, C+: 51.0 - 54.99, C: 46.0 - 50.99, C-: 41.0 - 45.99 Exam Statistics THIS semester: -Midterm 1: Avg: 56.6, Std Dev: 22 -Midterm 2: Avg: 58.5, Std Dev: 25.94 -Final: Avg: 56.61, Std Dev: 16.53 Grading Percentages THIS semester: 25% — Midterm 1, 25% — Midterm 2, 33% — Final exam, 7% — Regular Homeworks, 4% — NP Homeworks, 6% —Quizzes -6 lowest quizzes were dropped Good luck.",0,1,0,1,1,0,1,0,"most disorganized, poorly structured","The review describes disorganization, self-learning from videos, and difficult exam preparation."
CMSC351_364,CMSC351,Clyde Kruskal,2026,2,"Obviously avoid this man like the plague if you can. BUT, if you're stuck taking him, understand that you will not learn anything whatsoever. There is literally zero point in expecting to actually get better at algorithms after taking 351 with Kruskal. Lectures are completely laughable. Better off not attending them tbh. TAs are... there. I mean, go say hi, little chit-chat. Not much actual help though. You learn quickly that this class is one of the more unorthodox ""sink-or-swim"" experiments, if we can call it that. Btw, don't expect any semblance punctuality with grading whatsoever. Also the class is very exam-heavy. And that too only 3 exams that make up 83% of your grade. That's very stressful. And the Homeworks aren't graded that leniently either. No place for free points. And make sure you do as well as you can on the midterms because the final is just brutal. We got back our second midterm grades a week before the final. Also half the grades (as far back as grades before the first midterm took place) wasn't even graded one week before the exam. No point stressing, just chill. Best way to study for the exams is to a) Understand all the past exam and practice exam material, and the homework problems and try think of different spins on them, different variations they can be asked in, etc. This helps SO much. b) Understand the algorithms and all topics covered on the exams extremely well conceptually. c) Memorize, and then change up and iterate whatever practice exam material questions provided. If you do these things, the exams are quite frankly not extremely hard. Just not enough time to answer everything with your best attempt. Honestly, other than the final I kinda winged the exams, maybe spent a day or so studying for them. What I did not do was care to reference any of the lectures or try and learn things on the go. There are maybe 1 or 2 questions that require you to use your intuition and reason quickly. But otherwise, the exams are just practice exam and homework questions reworded or asked with some kind of twist. The optimal approach is to answer those quickly first, and then spend a lot of time to reason out the 1 or 2 thinking-heavy questions The exams are graded extremely harshly. Again, you'll get so many points off even when you are conceptually correct because of some little thing. You HAVE to push regrade requests after every exam. Otherwise you leave a ton of points on the table. You'll still probably do terrible on the exams. But so will everyone else. Our exam averages were 57, 58, and 43. So make of that what you will. The one saving grace of this class is the all ole mighty curve. For this Semester: A+: 85+, A: 75+, A-: 70+, B+: 65+, B: 60+, B-: 55+, C+: 51+, C: 46+, C-: 41+. I **thought** I did much better on the final than I actually ended up scoring. Grading, like I mentioned before, ridiculous how ridiculous it is. Just farm regrade requests if you answered a question mostly correctly but got all or most points off. One thing though was that I ended up being surprised by the relative generosity of the curve, so there's that. So for that reason and that reason alone, I'm giving this 2 stars rather than 1.",0,1,0,1,1,1,1,0,3 exams that make up 83%,"The review says the class is exam-heavy, stressful, harshly graded, and poorly organized."
CMSC351_362,CMSC351,Clyde Kruskal,2026,2,"I found his personality very interesting but dear god where his exams the worst exams I have ever taken. 85% was dictated on 1-2 midterms and a final which aimed to ask a handful of complex problems instead of a lot of smaller ones. I took him for 351 which is all about algorithms and efficiency but this meant that if you just didn't have a good idea for an algorithm to tackle the question he asks then that is 20 points off the exam. There is a shaky relationship with partial credit since the TAs are grading off of his pretty strict rubric that demands a baseline level of efficiency otherwise you receive no credit. This practice doesn't pair well with his very unique classroom strategy of ""class is optional 90% of the time but you have to watch a lecture I recorded years ago and answer a few questions about it to learn the material and we will discuss that in class."" TLDR: If you are not a very outgoing/proactive student (similar to me) this class will most likely be tough. P.S. the mean for all three exams we took was ~55 with a standard deviation of ~20. He curved it based on standard deviation from the mean which means a 41 passes with a C-.",0,1,0,1,1,1,0,0,85% was dictated on exams,Exams dominate the grade and use strict grading with self-directed learning.
